SiteCode|Year|paramDB|paramWeb|paramDisplayLabel
NAT|2015|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2014|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2013|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2012|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2011|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2010|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2009|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2008|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2007|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2006|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2005|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2004|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2003|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2002|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2001|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2000|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1999|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1998|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1997|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1996|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1995|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1994|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1993|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1992|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1991|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1990|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1989|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1988|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1987|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1986|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|1985|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
NAT|2022|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2021|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2020|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2019|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2018|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2017|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2016|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2015|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2014|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2013|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2012|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2011|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2010|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2009|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2008|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2007|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2006|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2005|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2004|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2003|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2002|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2001|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2000|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|1999|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|1998|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|1997|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|1996|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|1995|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|1994|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|1993|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|1990|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
NAT|2022|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2021|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2020|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2019|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2018|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2017|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2016|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2015|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2014|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2013|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2012|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2011|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2010|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2009|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2008|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2007|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2006|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2005|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2004|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2003|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2002|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2001|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2000|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1999|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1998|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1997|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1996|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1995|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1994|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1993|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1992|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1991|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1990|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1989|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1988|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1987|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1986|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|1985|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
NAT|2022|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2021|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2020|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2019|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2018|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2017|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2016|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2015|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2014|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2013|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2012|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2011|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2010|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2009|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2008|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2007|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2006|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2005|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2004|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2003|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2002|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2001|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2000|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|1990|DISCHARGE, SPILLWAY|SpillwayDischarge|Spillway Discharge
NAT|2022|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2021|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2020|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2019|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2018|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2017|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2016|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2015|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2014|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2013|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2012|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2011|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2010|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2009|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2008|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2007|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2006|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2005|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2004|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2003|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2002|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2001|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|2000|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|1999|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|1998|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|1997|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|1996|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|1995|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|1994|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
NAT|1990|RESERVOIR INFLOW|ReservoirInflow|Reservoir Inflow
FRA|2022|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2021|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2020|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2019|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2018|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2017|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2016|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2015|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2014|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2013|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2012|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2011|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2010|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2009|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2008|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2007|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2006|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2005|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2004|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2003|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2002|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2001|TEMPERATURE, WATER|WaterTemperature|Water Temperature
FRA|2000|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRL|2022|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2021|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2020|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2019|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2018|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2017|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2016|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2015|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2014|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2013|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2012|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2011|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2010|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2009|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2008|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2007|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2006|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2005|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2004|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2003|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2002|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2001|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2000|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1999|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1998|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1997|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1996|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1995|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1994|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1993|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1992|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1991|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1990|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1989|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1988|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1987|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1986|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1985|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|1984|FLOW, RIVER DISCHARGE|Flow|Flow
GRL|2022|RIVER STAGE|RiverStage|Stage
GRL|2021|RIVER STAGE|RiverStage|Stage
GRL|2020|RIVER STAGE|RiverStage|Stage
GRL|2019|RIVER STAGE|RiverStage|Stage
GRL|2018|RIVER STAGE|RiverStage|Stage
GRL|2017|RIVER STAGE|RiverStage|Stage
GRL|2016|RIVER STAGE|RiverStage|Stage
GRL|2015|RIVER STAGE|RiverStage|Stage
GRL|2014|RIVER STAGE|RiverStage|Stage
GRL|2013|RIVER STAGE|RiverStage|Stage
GRL|2012|RIVER STAGE|RiverStage|Stage
GRL|2011|RIVER STAGE|RiverStage|Stage
GRL|2010|RIVER STAGE|RiverStage|Stage
GRL|2009|RIVER STAGE|RiverStage|Stage
GRL|2008|RIVER STAGE|RiverStage|Stage
GRL|2007|RIVER STAGE|RiverStage|Stage
GRL|2006|RIVER STAGE|RiverStage|Stage
GRL|2005|RIVER STAGE|RiverStage|Stage
GRL|2004|RIVER STAGE|RiverStage|Stage
GRL|2003|RIVER STAGE|RiverStage|Stage
GRL|2002|RIVER STAGE|RiverStage|Stage
GRL|2001|RIVER STAGE|RiverStage|Stage
GRL|2000|RIVER STAGE|RiverStage|Stage
GRL|1999|RIVER STAGE|RiverStage|Stage
GRL|1998|RIVER STAGE|RiverStage|Stage
GRL|1997|RIVER STAGE|RiverStage|Stage
GRL|1996|RIVER STAGE|RiverStage|Stage
GRL|1995|RIVER STAGE|RiverStage|Stage
GRL|1994|RIVER STAGE|RiverStage|Stage
GRL|1993|RIVER STAGE|RiverStage|Stage
GRL|1992|RIVER STAGE|RiverStage|Stage
GRL|1991|RIVER STAGE|RiverStage|Stage
GRL|1990|RIVER STAGE|RiverStage|Stage
GRL|1989|RIVER STAGE|RiverStage|Stage
GRL|1988|RIVER STAGE|RiverStage|Stage
GRL|1987|RIVER STAGE|RiverStage|Stage
GRL|1986|RIVER STAGE|RiverStage|Stage
GRL|1985|RIVER STAGE|RiverStage|Stage
GRL|1984|RIVER STAGE|RiverStage|Stage
GRL|2022|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRL|2021|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRL|2020|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRL|2006|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRL|2005|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRL|2004|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRL|2003|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRL|2006|WATER, TURBIDITY|Turbidity|
GRL|2005|WATER, TURBIDITY|Turbidity|
GRL|2004|WATER, TURBIDITY|Turbidity|
GRL|2003|WATER, TURBIDITY|Turbidity|
GRL|2022|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRL|2021|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRL|2020|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRL|2019|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRL|2018|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRL|2017|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRL|2016|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRL|2015|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRL|2014|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRL|2013|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
ORO|2022|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2021|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2020|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2019|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2018|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2017|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2016|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2015|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2014|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2013|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2012|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2011|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2010|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2009|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2008|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2007|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2006|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2005|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2004|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2003|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2002|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2001|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2000|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1999|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1998|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1997|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1996|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1995|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1994|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1993|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1992|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1991|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1990|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1989|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1988|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1987|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1986|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1985|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|1984|RESERVOIR ELEVATION|ReservoirElevation|Reservoir Elevation
ORO|2022|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2021|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2020|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2019|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2018|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2017|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2016|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2015|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2014|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2013|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2012|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2011|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2010|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2009|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2008|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2007|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2006|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2005|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2004|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2003|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2002|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2001|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2000|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1999|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1998|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1997|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1996|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1995|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1994|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1993|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1992|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1991|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1990|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1989|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1988|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|1987|RESERVOIR OUTFLOW|ReservoirOutflow|Reservoir Flow
ORO|2022|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2021|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2020|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2019|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2018|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2017|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2016|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2015|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2014|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2013|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2012|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2011|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2010|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2009|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2008|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2007|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2006|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2005|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2004|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2003|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2002|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2001|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
ORO|2000|RESERVOIR STORAGE|ReservoirStorage|Reservoir Storage
