SiteCode	Year	paramDB	paramWeb	paramDisplayLabel	onlineNames	onlineData
CLC	2015	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
CLC	2014	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
CLC	2013	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
CLC	2012	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
CLC	2011	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
CLC	2010	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
CLC	2009	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
CLC	2008	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
CLC	2006	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
CLC	2004	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
CLC	2003	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
CLC	1987	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
EMM	2022	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2021	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2020	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2019	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2018	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2017	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2016	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2015	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2014	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2013	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2012	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2011	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2010	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2009	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2008	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2007	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2006	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2005	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2004	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2003	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2002	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2001	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	2000	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
EMM	1999	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
HRO	2022	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
PPT	2022	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2021	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2020	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2019	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2018	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2017	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2016	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2015	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2014	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2013	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2012	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2011	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2010	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2009	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2008	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2007	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2006	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2005	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2004	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2003	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2002	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2001	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2000	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	1999	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	1998	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	1997	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
PPT	2022	"TEMPERATURE, WATER C"	WaterTempC	Water Temperature C	Water Temperature	1
VCU	2022	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2021	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2020	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2019	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2018	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2017	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2016	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2015	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2014	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2013	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2012	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2011	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2010	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2009	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2008	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2007	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
VCU	2006	"TEMPERATURE, WATER"	WaterTemperature	Water Temperature	Water Temperature	1
SDC	2022	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2021	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2020	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2019	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2018	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2017	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2016	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2015	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2014	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2013	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2012	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2011	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2010	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2009	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2008	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2007	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2006	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2005	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2004	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2003	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SDC	2002	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2022	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2021	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2020	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2019	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2018	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2017	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2016	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2015	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2014	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2013	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2012	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2011	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2010	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2009	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2008	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2007	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2006	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2005	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2004	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2003	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
DLC	2002	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2022	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2021	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2020	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2019	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2018	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2017	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2016	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2015	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2014	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2013	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2012	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2011	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2010	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2009	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2008	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2007	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2006	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2005	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2004	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2003	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2002	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2001	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	2000	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1999	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1998	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1997	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1996	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1995	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1994	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1993	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1992	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1991	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1990	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1989	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1988	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1987	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1986	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1985	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
FPT	1984	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2022	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2021	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2020	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2019	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2018	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2017	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2016	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2015	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2014	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2013	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2012	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2011	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2010	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2009	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2008	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2007	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GSS	2006	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2022	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2021	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2020	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2019	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2018	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2017	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2016	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2015	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2014	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2013	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2012	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2011	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2010	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2009	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2008	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2007	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
GES	2006	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2022	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2021	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2020	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2019	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2018	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2017	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2016	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2015	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2014	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2013	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2012	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2011	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2010	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2009	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
BDT	2008	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2022	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2021	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2020	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2019	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2018	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2017	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2016	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2015	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2014	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2013	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2012	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2011	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2010	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2009	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2008	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2007	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
HOL	2006	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2022	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2021	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2020	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2019	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2018	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2017	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2016	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2015	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2014	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2013	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2012	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2011	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2010	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2009	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2008	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2007	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2006	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2005	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2004	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
SJJ	2003	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2022	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2021	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2020	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2019	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2018	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2017	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2016	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2015	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2014	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2013	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2012	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2011	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2010	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2009	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2008	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2007	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2006	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
MSD	2005	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2022	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2021	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2020	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2019	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2018	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2017	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2016	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2015	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2014	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2013	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2012	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2011	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2010	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2009	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2008	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2007	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
PRI	2006	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2022	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2021	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2020	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2019	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2018	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2017	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2016	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2015	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2014	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2013	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2012	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2011	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2010	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2009	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2008	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2007	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2006	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2005	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2004	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
OBI	2003	"WATER, VELOCITY"	velocity	Water Velocity	Water Velocity (ft/s)	1
